name,highway,id
улица Архитектора Власова,tertiary,22880595
Третье транспортное кольцо,primary,22899301
улица Комдива Орлова,secondary,22911214
улица Комдива Орлова,secondary,22911216
Алтуфьевское шоссе,secondary,22911235
улица Милашенкова,secondary,22911446
улица Милашенкова,secondary,22911452
Красная площадь,tertiary,22911831
улица Большая Ордынка,secondary,22912083
Ереванская улица,residential,22975666
Ереванская улица,residential,22975668
Белозерская улица,tertiary,22976371
Белозерская улица,tertiary,22983995
улица Корнейчука (дублёр),residential,22984886
улица Хачатуряна,secondary,22985062
улица Декабристов,secondary,22985086
Гостиничная улица,tertiary,22985210
Локомотивный проезд,unclassified,22985237
Дубнинская улица,secondary,22985350
Дегунинский проезд,residential,22985386
Бескудниковский бульвар,tertiary,22985430
Керамический проезд,residential,22985469
улица 800-летия Москвы,secondary,22985482
улица Ремизова,tertiary,22990226
